provider,category,product,dsl,isDecorator,resourceType,tagName,subType,iconURL,typeURI,docURL
Azure_Products_Icons,compute,Virtual Machine Scale Sets,az_Virtual_Machine_Scale_Sets,false,cloud,terminal,az_Virtual_Machine_Scale_Sets,https://static.docs.com/ui/media/product/azure/vm-scale-sets.svg,,https://docs.microsoft.com/en-us/azure/virtual-machine-scale-sets/index
Azure_Products_Icons,compute,containers,web,Web Apps,az_Web_Apps,false,cloud,terminal,az_Web_Apps,https://static.docs.com/ui/media/product/azure/app-service.svg,,https://docs.microsoft.com/en-us/azure/app-service/index
Azure_Products_Icons,featured,compute,windows-virtual-desktop,Windows Virtual Desktop,az_Windows_Virtual_Desktop,false,cloud,terminal,az_Windows_Virtual_Desktop,https://static.docs.com/ui/media/product/azure/windows-virtual-desktop.svg,,https://docs.microsoft.com/en-us/azure/virtual-desktop/index
Azure_Products_Icons,featured,compute,Windows Virtual Machines,az_Windows_Virtual_Machines,false,cloud,terminal,az_Windows_Virtual_Machines,https://static.docs.com/ui/media/product/azure/virtual-machine.svg,,https://docs.microsoft.com/en-us/azure/virtual-machines/windows/index
Azure_Products_Icons,containers,developer-tools,Azure Dev Spaces,az_Azure_Dev_Spaces,false,cloud,terminal,az_Azure_Dev_Spaces,https://raw.githubusercontent.com/MicrosoftDocs/azure-docs/master/articles/./media/index/AzureDevSpaceController_50x.svg,,https://docs.microsoft.com/en-us/azure/dev-spaces/index
Azure_Products_Icons,containers,Azure Red Hat OpenShift,az_Azure_Red_Hat_OpenShift,false,cloud,terminal,az_Azure_Red_Hat_OpenShift,https://static.docs.com/ui/media/product/azure/openshift.svg,,https://docs.microsoft.com/en-us/azure/virtual-machines/linux/openshift-get-started
Azure_Products_Icons,containers,Container Registry,az_Container_Registry,false,cloud,terminal,az_Container_Registry,https://static.docs.com/ui/media/product/azure/container-registry.svg,,https://docs.microsoft.com/en-us/azure/container-registry/index
Azure_Products_Icons,containers,web,Web App for Containers,az_Web_App_for_Containers,false,cloud,terminal,az_Web_App_for_Containers,https://static.docs.com/ui/media/product/azure/web-apps-containers.svg,,https://docs.microsoft.com/en-us/azure/./app-service/index
Azure_Products_Icons,databases,integration,Azure API for FHIR,az_Azure_API_for_FHIR,false,cloud,terminal,az_Azure_API_for_FHIR,https://static.docs.com/ui/media/product/azure/api-for-fhir.svg,,https://docs.microsoft.com/en-us/azure/healthcare-apis/index
Azure_Products_Icons,databases,Azure Cache for Redis,az_Azure_Cache_for_Redis,false,cloud,terminal,az_Azure_Cache_for_Redis,https://static.docs.com/ui/media/product/azure/cache-redis.svg,,https://docs.microsoft.com/en-us/azure/azure-cache-for-redis/index
Azure_Products_Icons,databases,Azure Database for MariaDB,az_Azure_Database_for_MariaDB,false,cloud,terminal,az_Azure_Database_for_MariaDB,https://static.docs.com/ui/media/product/azure/database-mariadb-server.svg,,https://docs.microsoft.com/en-us/azure/mariadb/index
Azure_Products_Icons,databases,Azure Database for MySQL,az_Azure_Database_for_MySQL,false,cloud,terminal,az_Azure_Database_for_MySQL,https://static.docs.com/ui/media/product/azure/database-mysql-server.svg,,https://docs.microsoft.com/en-us/azure/mysql/index
Azure_Products_Icons,databases,hybrid,Azure Database for PostgreSQL,az_Azure_Database_for_PostgreSQL,false,cloud,terminal,az_Azure_Database_for_PostgreSQL,https://static.docs.com/ui/media/product/azure/database-postgresql-server.svg,,https://docs.microsoft.com/en-us/azure/postgresql/index
Azure_Products_Icons,databases,migration,Azure Database Migration Service,az_Azure_Database_Migration_Service,false,cloud,terminal,az_Azure_Database_Migration_Service,https://static.docs.com/ui/media/product/azure/database-migration-services.svg,,https://docs.microsoft.com/en-us/azure/dms/index
Azure_Products_Icons,featured,hybrid,databases,Azure SQL,az_Azure_SQL,false,cloud,terminal,az_Azure_SQL,https://static.docs.com/ui/media/product/azure/sql.svg,,https://docs.microsoft.com/en-us/azure/azure-sql/index
Azure_Products_Icons,databases,Azure SQL Database,az_Azure_SQL_Database,false,cloud,terminal,az_Azure_SQL_Database,https://static.docs.com/ui/media/product/azure/sql-database.svg,,https://docs.microsoft.com/en-us/azure/azure-sql/database/index
Azure_Products_Icons,databases,Azure SQL Managed Instance,az_Azure_SQL_Managed_Instance,false,cloud,terminal,az_Azure_SQL_Managed_Instance,https://static.docs.com/ui/media/product/azure/sql-managed-instance.svg,,https://docs.microsoft.com/en-us/azure/azure-sql/managed-instance/index
Azure_Products_Icons,databases,iot,Azure SQL Edge,az_Azure_SQL_Edge,false,cloud,terminal,az_Azure_SQL_Edge,https://static.docs.com/ui/media/product/azure/sql-database-edge.svg,,https://docs.microsoft.com/en-us/azure/azure-sql-edge/index
Azure_Products_Icons,databases,Table Storage,az_Table_Storage,false,cloud,terminal,az_Table_Storage,https://static.docs.com/ui/media/product/azure/storage-accounts.svg,,https://docs.microsoft.com/en-us/azure/cosmos-db/table-storage-overview
Azure_Products_Icons,developer-tools,App Configuration,az_App_Configuration,false,cloud,terminal,az_App_Configuration,https://static.docs.com/ui/media/product/azure/app-configuration.svg,,https://docs.microsoft.com/en-us/azure/azure-app-configuration/index
Azure_Products_Icons,developer-tools,Azure Data Studio,az_Azure_Data_Studio,false,cloud,terminal,az_Azure_Data_Studio,https://docs.microsoft.com/sql/tools/media/overview-sql-tools/azure-data-studio.svg,,https://docs.microsoft.com/en-us/azure//sql/azure-data-studio/
Azure_Products_Icons,developer-tools,devops,hybrid,Azure DevOps,az_Azure_DevOps,false,cloud,terminal,az_Azure_DevOps,https://static.docs.com/ui/media/product/azure/devops.svg,,https://docs.microsoft.com/en-us//azure/devops/
Azure_Products_Icons,developer-tools,devops,Azure DevTest Labs,az_Azure_DevTest_Labs,false,cloud,terminal,az_Azure_DevTest_Labs,https://static.docs.com/ui/media/product/azure/devtest-labs.svg,,https://docs.microsoft.com/en-us/azure/lab-services/index
Azure_Products_Icons,developer-tools,Azure Lab Services,az_Azure_Lab_Services,false,cloud,terminal,az_Azure_Lab_Services,https://static.docs.com/ui/media/product/azure/lab-services.svg,,https://docs.microsoft.com/en-us/azure/lab-services/index
Azure_Products_Icons,developer-tools,devops,Azure Pipelines,az_Azure_Pipelines,false,cloud,terminal,az_Azure_Pipelines,https://static.docs.com/ui/media/product/azure/pipelines.svg,,https://docs.microsoft.com/en-us//azure/devops/pipelines/
Azure_Products_Icons,developer-tools,Visual Studio,az_Visual_Studio,false,cloud,terminal,az_Visual_Studio,https://docs.microsoft.com/media/logos/logo_visual-studio.svg,,https://docs.microsoft.com/en-us/azure//visualstudio/windows
Azure_Products_Icons,developer-tools,Visual Studio Code,az_Visual_Studio_Code,false,cloud,terminal,az_Visual_Studio_Code,https://docs.microsoft.com/media/logos/logo_vs-code.svg,,https://code.visualstudio.com/docs
Azure_Products_Icons,developer-tools,Visual Studio Codespaces (Preview),az_Visual_Studio_Codespaces__Preview_,false,cloud,terminal,az_Visual_Studio_Codespaces__Preview_,https://docs.microsoft.com/media/logos/logo_visual-studio.svg,,https://docs.microsoft.com/en-us/azure//visualstudio/online/overview/what-is-vsonline
Azure_Products_Icons,devops,management-and-governance,Application Insights,az_Application_Insights,false,cloud,terminal,az_Application_Insights,https://static.docs.com/ui/media/product/azure/application-insights.svg,,https://docs.microsoft.com/en-us/azure/azure-monitor/index
Azure_Products_Icons,devops,Azure Artifacts,az_Azure_Artifacts,false,cloud,terminal,az_Azure_Artifacts,https://static.docs.com/ui/media/product/azure/artifacts.svg,,https://docs.microsoft.com/en-us//azure/devops/artifacts/
Azure_Products_Icons,devops,Azure Boards,az_Azure_Boards,false,cloud,terminal,az_Azure_Boards,https://static.docs.com/ui/media/product/azure/boards.svg,,https://docs.microsoft.com/en-us//azure/devops/boards/
Azure_Products_Icons,devops,management-and-governance,Azure Monitor,az_Azure_Monitor,false,cloud,terminal,az_Azure_Monitor,https://static.docs.com/ui/media/product/azure/monitor.svg,,https://docs.microsoft.com/en-us/azure/azure-monitor/index
Azure_Products_Icons,devops,Azure Repos,az_Azure_Repos,false,cloud,terminal,az_Azure_Repos,https://static.docs.com/ui/media/product/azure/repos.svg,,https://docs.microsoft.com/en-us//azure/devops/repos/
